DensityX,Composition,Time s,Temperature °C,Shear Rate 1/s,Shear Stress Pa,Instantaneous Viscosity Pas,Strain  
4.506,10,1.004,25,9.665,661.1,68.4,19.27
4.506,10,3.013,25,29.2,851.3,29.15,77.97
4.506,10,5.013,25,49.09,1331,27.11,177.7
4.506,10,7.008,25,69,1409,20.43,315.6
4.506,10,9.012,25,89.02,995.9,11.19,496.6
4.506,10,11.01,25.1,108.7,1438,13.23,714.9
4.506,10,13.01,25,128.8,1397,10.84,972.2
4.506,10,15.01,25,148.2,1123,7.575,1273
4.506,10,17.01,25,168.1,1264,7.52,1613
4.506,10,19.01,25.1,187.9,1293,6.883,1992
4.506,10,21.01,25,208.3,1358,6.522,2410
4.506,10,23.01,25,228.5,1478,6.469,2869
4.506,10,25.01,25,248.3,1158,4.665,3368
4.506,10,27.01,25,268.1,1303,4.861,3912
4.506,10,29.01,25,287.7,1113,3.87,4487
4.506,10,31.01,25,308.4,1104,3.58,5109
4.506,10,33.01,25,328.3,1094,3.333,5766
4.506,10,35.01,25,347.9,984.8,2.83,6468
4.506,10,37.01,25,367.7,921.4,2.506,7204
4.506,10,39.01,25,387.6,928.1,2.395,7986
4.506,10,41.01,25,407.3,946.3,2.323,8800
4.506,10,43.01,25,427.6,993.5,2.323,9663
4.506,10,45.01,25,447.4,956.6,2.138,1.06E+04
4.506,10,47.01,25,467.4,1071,2.291,1.15E+04
4.506,10,49.01,25,487,1028,2.111,1.25E+04
4.506,10,51.01,25,506.8,967.8,1.91,1.35E+04
4.506,10,53.01,25,526.8,954.4,1.812,1.46E+04
4.506,10,55.01,25,547.1,1105,2.019,1.57E+04
4.506,10,57.01,25,566.8,1065,1.879,1.68E+04
4.506,10,59.01,25,586.5,1112,1.895,1.80E+04
4.506,10,61.01,25,606.6,1258,2.074,1.92E+04
4.506,10,63.01,25,626.4,1196,1.91,2.05E+04
4.506,10,65.01,25,646.5,1240,1.918,2.18E+04
4.506,10,67.01,25,666.5,1170,1.755,2.31E+04
4.506,10,69.01,25,686.2,1060,1.545,2.45E+04
4.506,10,71.01,25,705.9,1032,1.461,2.59E+04
4.506,10,73.01,25,725.8,1006,1.385,2.74E+04
4.506,10,75.01,25,745.7,1084,1.453,2.88E+04
4.506,10,77.01,25,766.2,1142,1.491,3.04E+04
4.506,10,79.01,25,785.8,1122,1.428,3.20E+04
4.506,10,81.01,25,805.8,1135,1.408,3.36E+04
4.506,10,83.01,25,825.6,1081,1.309,3.52E+04
4.506,10,85.01,25,845.3,979.3,1.159,3.69E+04
4.506,10,87.01,25,865.3,973.2,1.125,3.87E+04
4.506,10,89.01,25,885.6,1068,1.205,4.05E+04
4.506,10,91.01,25,905.5,1204,1.329,4.23E+04
4.506,10,93.01,25,925.2,1123,1.214,4.41E+04
4.506,10,95.01,25,944.9,1099,1.163,4.60E+04
4.506,10,97.01,25,964.7,1151,1.193,4.80E+04
4.506,10,99.01,25,985,1132,1.149,5.00E+04
4.506,10,101.1,25,985.6,1108,1.124,5.20E+04
4.506,10,103.1,25,966.4,1099,1.137,5.39E+04
4.506,10,105.1,25,946.4,949.5,1.003,5.58E+04
4.506,10,107.1,25,926.4,903.2,0.975,5.77E+04
4.506,10,109.1,25,906.9,903.2,0.9959,5.95E+04
4.506,10,111.1,25,886.7,890.3,1.004,6.13E+04
4.506,10,113.1,25,866.4,877.5,1.013,6.31E+04
4.506,10,115.1,25,846.8,869.6,1.027,6.47E+04
4.506,10,117.1,25,827.1,851.4,1.029,6.64E+04
4.506,10,119.1,25,806.9,949.8,1.177,6.81E+04
4.506,10,121.1,25,787,829.1,1.054,6.96E+04
4.506,10,123.1,25,767.1,861.7,1.123,7.12E+04
4.506,10,125.1,25,746.7,875.8,1.173,7.27E+04
4.506,10,127.1,25,727.3,897.5,1.234,7.41E+04
4.506,10,129.1,25,707,891.8,1.261,7.55E+04
4.506,10,131.1,25,687,1069,1.557,7.69E+04
4.506,10,133.1,25,667.5,1119,1.676,7.83E+04
4.506,10,135.1,25,647.9,1057,1.631,7.96E+04
4.506,10,137.1,25,627.3,962.8,1.535,8.08E+04
4.506,10,139.1,25,608,984.7,1.62,8.20E+04
4.506,10,141.1,25,587.8,948.9,1.615,8.32E+04
4.506,10,143.1,25,568.2,1055,1.856,8.44E+04
4.506,10,145.1,25,548.3,1045,1.905,8.55E+04
4.506,10,147.1,25,528.5,1049,1.984,8.65E+04
4.506,10,149.1,25,508.3,1092,2.148,8.76E+04
4.506,10,151.1,25,488.7,1056,2.161,8.85E+04
4.506,10,153.1,25,468.3,963.9,2.059,8.95E+04
4.506,10,155.1,25,448.4,1005,2.242,9.04E+04
4.506,10,157.1,25,428.7,1044,2.436,9.12E+04
4.506,10,159.1,25,408.8,977.3,2.391,9.20E+04
4.506,10,161.1,25,388.5,913.2,2.351,9.28E+04
4.506,10,163.1,25,368.7,912.3,2.475,9.36E+04
4.506,10,165.1,25,348.8,870.5,2.496,9.43E+04
4.506,10,167.1,25,328.5,852,2.594,9.49E+04
4.506,10,169.1,25,309.1,828.7,2.681,9.55E+04
4.506,10,171.1,25,289.6,888.8,3.07,9.61E+04
4.506,10,173.1,25,269,1056,3.927,9.67E+04
4.506,10,175.1,25,249.2,1078,4.326,9.72E+04
4.506,10,177.1,25,229.6,868.5,3.782,9.76E+04
4.506,10,179.1,25,209.2,863.5,4.127,9.81E+04
4.506,10,181.1,25,189.8,884.3,4.658,9.84E+04
4.506,10,183.1,25,170,851.9,5.011,9.88E+04
4.506,10,185.1,25,149.8,866.5,5.784,9.91E+04
4.506,10,187.1,25,130.1,917.9,7.055,9.93E+04
4.506,10,189.1,25,110,807.3,7.342,9.96E+04
4.506,10,191.1,25,89.77,857.6,9.554,9.97E+04
4.506,10,193.1,25,70.37,740.9,10.53,9.99E+04
4.506,10,195.1,25,50.73,1004,19.79,1.00E+05
4.506,10,197.1,25,30.3,802.5,26.48,1.00E+05
4.506,10,199.1,25,10.5,712.2,67.84,1.00E+05
4.506,10,1.004,25,9.64,417.8,43.34,19.1
4.506,10,3.008,25,29.24,303.9,10.39,77.67
4.506,10,5.008,25,49.06,211,4.302,177
4.506,10,7.008,25,68.89,194.2,2.818,316.6
4.506,10,9.008,25,88.71,195.8,2.207,494.9
4.506,10,11.01,25,109,182.5,1.674,714.8
4.506,10,13.01,25,128.9,186.7,1.449,974.9
4.506,10,15.01,25,148.7,181,1.218,1270
4.506,10,17.01,25,168.5,156.7,0.9301,1613
4.506,10,19.01,25,188.3,176.9,0.9393,1991
4.506,10,21.01,25,208.5,163.3,0.7829,2411
4.506,10,23.01,25,228.4,176.5,0.7729,2869
4.506,10,25.01,25,248.3,140.7,0.5668,3370
4.506,10,27.01,25,268.1,154.7,0.5769,3911
4.506,10,29.01,25,287.9,182.6,0.6343,4488
4.506,10,31.01,25,308.2,137.8,0.4469,5109
4.506,10,33.01,25,328.1,173.4,0.5287,5765
4.506,10,35.01,25,347.8,125.2,0.3598,6467
4.506,10,37.01,25,367.7,122.6,0.3334,7203
4.506,10,39.01,25,387.5,124.3,0.3209,7985
4.506,10,41.01,25,407.3,117.6,0.2888,8801
4.506,10,43.01,25,427.6,114.5,0.2679,9663
4.506,10,45.01,25,447.4,112.2,0.2508,1.06E+04
4.506,10,47.01,25,467.3,111.7,0.2391,1.15E+04
4.506,10,49.01,25,487.1,108.7,0.2232,1.25E+04
4.506,10,51.01,25,506.9,108.4,0.2138,1.35E+04
4.506,10,53.01,25,526.7,109.2,0.2074,1.46E+04
4.506,10,55.01,25,547.1,107.5,0.1964,1.57E+04
4.506,10,57.01,25,566.9,107.7,0.19,1.68E+04
4.506,10,59.01,25,586.6,106.7,0.1819,1.80E+04
4.506,10,61.01,25,606.5,106,0.1747,1.92E+04
4.506,10,63.03,25,626.8,106.1,0.1693,2.05E+04
4.506,10,65.03,25,646.6,106.4,0.1646,2.18E+04
4.506,10,67.01,25,666.4,107,0.1605,2.31E+04
4.506,10,69.03,25,686.8,106.3,0.1548,2.45E+04
4.506,10,71.03,25,706,106.4,0.1506,2.59E+04
4.506,10,73.01,25,725.9,106.7,0.1469,2.74E+04
4.506,10,75.01,25,745.7,106.1,0.1423,2.88E+04
4.506,10,77.01,25,766.1,107.5,0.1404,3.04E+04
4.506,10,79.01,25,785.9,106.7,0.1358,3.20E+04
4.506,10,81.03,25,806.2,107.1,0.1329,3.36E+04
4.506,10,83.03,25,825.5,106.7,0.1293,3.52E+04
4.506,10,85.01,25,845.3,106.1,0.1255,3.69E+04
4.506,10,87.03,25,865.7,107,0.1236,3.87E+04
4.506,10,89.03,25,885.5,107.8,0.1217,4.05E+04
4.506,10,91.01,25,905.3,109.7,0.1212,4.23E+04
4.506,10,93.03,25,925.6,106.6,0.1151,4.42E+04
4.506,10,95.03,25,944.9,106.7,0.1129,4.60E+04
4.506,10,97.01,25,964.8,106.7,0.1106,4.80E+04
4.506,10,99.03,25,985.1,115.5,0.1173,5.00E+04
4.506,10,101.1,25,986.2,104.3,0.1057,5.20E+04
4.506,10,103.1,25,966.3,109,0.1128,5.40E+04
4.506,10,105.1,25,946.5,109.4,0.1156,5.59E+04
4.506,10,107.1,25,926.7,101.8,0.1099,5.77E+04
4.506,10,109.1,25,906.4,101.5,0.112,5.96E+04
4.506,10,111.1,25,886.5,100,0.1128,6.13E+04
4.506,10,113.1,25,866.7,99.28,0.1145,6.31E+04
4.506,10,115.1,25,847,97.55,0.1152,6.48E+04
4.506,10,117.1,25,827.1,98.36,0.1189,6.64E+04
4.506,10,119.1,25,806.8,95.66,0.1186,6.81E+04
4.506,10,121.1,25,787,95.48,0.1213,6.96E+04
4.506,10,123.1,25,767.1,94.89,0.1237,7.12E+04
4.506,10,125.1,25,747.3,94.01,0.1258,7.27E+04
4.506,10,127.1,25,727.4,92.58,0.1273,7.41E+04
4.506,10,129.1,25,707.1,94.07,0.133,7.56E+04
4.506,10,131.1,25,687.4,90.8,0.1321,7.69E+04
4.506,10,133.1,25,667.5,88.53,0.1326,7.83E+04
4.506,10,135.1,25,647.7,88.32,0.1364,7.96E+04
4.506,10,137.1,25,627.9,87.53,0.1394,8.09E+04
4.506,10,139.1,25,608.1,87.52,0.1439,8.21E+04
4.506,10,141.1,25,587.7,88.56,0.1507,8.33E+04
4.506,10,143.1,25,568,85.21,0.15,8.44E+04
4.506,10,145.1,25,548.2,83.97,0.1532,8.55E+04
4.506,10,147.1,25,528.3,83.12,0.1573,8.66E+04
4.506,10,149.1,25,508.5,81.84,0.1609,8.76E+04
4.506,10,151.1,25,488.7,81.22,0.1662,8.86E+04
4.506,10,153.1,25,468.3,80.77,0.1725,8.95E+04
4.506,10,155.1,25,448.5,78.41,0.1748,9.04E+04
4.506,10,157.1,25,428.7,78.01,0.182,9.13E+04
4.506,10,159.1,25,408.9,77.62,0.1898,9.21E+04
4.506,10,161.1,25,389.1,76.22,0.1959,9.29E+04
4.506,10,163.1,25,368.7,74.64,0.2024,9.36E+04
4.506,10,165.1,25,348.9,73.55,0.2108,9.43E+04
4.506,10,167.1,25,329.1,72.69,0.2209,9.50E+04
4.506,10,169.1,25,309.3,71.66,0.2317,9.56E+04
4.506,10,171.1,25,289.4,65.73,0.2271,9.62E+04
4.506,10,173.1,25,269.7,64.97,0.2409,9.67E+04
4.506,10,175.1,25,249.4,62.33,0.25,9.72E+04
4.506,10,177.1,25,229.5,59.33,0.2585,9.77E+04
4.506,10,179.1,25,209.7,57.53,0.2743,9.81E+04
4.506,10,181.1,25,189.9,54.89,0.2891,9.85E+04
4.506,10,183.1,25,170.1,51.25,0.3013,9.88E+04
4.506,10,185.1,25,150.2,47.49,0.3161,9.91E+04
4.506,10,187.1,25,129.9,43.62,0.3357,9.94E+04
4.506,10,189.1,25,110.1,40.15,0.3646,9.96E+04
4.506,10,191.1,25,90.29,35.26,0.3905,9.98E+04
4.506,10,193.1,25,70.46,31.36,0.445,9.99E+04
4.506,10,195.1,25,50.65,26.74,0.5279,1.00E+05
4.506,10,197.1,25,30.33,20.78,0.6853,1.00E+05
4.506,10,199.1,25,10.51,11.45,1.089,1.00E+05
4.506,20,1.005,25,9.524,117.7,12.36,19.04
4.506,20,3.007,25,29.25,42.89,1.466,77.73
4.506,20,5.007,25,49.08,56.48,1.151,176.9
4.506,20,7.008,25,68.75,102.1,1.485,317.7
4.506,20,9.008,25,88.58,75.92,0.8571,494.9
4.506,20,11.01,25,109,47.84,0.4388,714.8
4.506,20,13.01,25,128.8,44.7,0.347,972.6
4.506,20,15.01,25,148.7,59.57,0.4006,1273
4.506,20,17.01,25,168.5,45.52,0.2702,1613
4.506,20,19.01,25,188.3,44.96,0.2387,1991
4.506,20,21.01,25,208.6,42.97,0.206,2411
4.506,20,23.01,25,228.4,46.92,0.2054,2869
4.506,20,25.01,25,248.3,37.95,0.1529,3370
4.506,20,27.01,25,268.1,41.8,0.1559,3911
4.506,20,29.01,25,287.9,37.78,0.1312,4488
4.506,20,31.01,25,308.2,40.37,0.131,5109
4.506,20,33.01,25,328,44.65,0.1361,5765
4.506,20,35.01,25,347.9,41.91,0.1205,6467
4.506,20,37.01,25,367.7,42.43,0.1154,7203
4.506,20,39.01,25,387.5,42.52,0.1097,7985
4.506,20,41.01,25,407.3,41.51,0.1019,8801
4.506,20,43.01,25,427.6,42,0.09821,9663
4.506,20,45.01,25,447.4,43.5,0.09723,1.06E+04
4.506,20,47.01,25,467.3,42.19,0.09029,1.15E+04
4.506,20,49.01,25,487.1,44.09,0.09051,1.25E+04
4.506,20,51.01,25,506.9,42.91,0.08465,1.35E+04
4.506,20,53.01,25,526.8,44.98,0.08539,1.46E+04
4.506,20,55.01,25,547.1,41.88,0.07655,1.57E+04
4.506,20,57.01,25,566.9,42.34,0.07468,1.68E+04
4.506,20,59.01,25,586.7,42.56,0.07254,1.80E+04
4.506,20,61.01,25,606.5,43.17,0.07119,1.92E+04
4.506,20,63.01,25,626.3,42.65,0.0681,2.05E+04
4.506,20,65.01,25,646.6,42.84,0.06625,2.18E+04
4.506,20,67.01,25,666.4,42.06,0.06311,2.31E+04
4.506,20,69.01,25,686.3,43.94,0.06403,2.45E+04
4.506,20,71.01,25,706,42.78,0.06059,2.59E+04
4.506,20,73.01,25,725.9,42.26,0.05822,2.74E+04
4.506,20,75.01,25,745.7,42.9,0.05753,2.88E+04
4.506,20,77.01,25,766.1,43.02,0.05615,3.04E+04
4.506,20,79.01,25,785.9,43.08,0.05482,3.20E+04
4.506,20,81.01,25,805.8,42.9,0.05324,3.36E+04
4.506,20,83.01,25,825.5,43.26,0.0524,3.52E+04
4.506,20,85.01,25,845.3,42.83,0.05066,3.69E+04
4.506,20,87.01,25,865.2,42.9,0.04958,3.87E+04
4.506,20,89.01,25,885.5,42.71,0.04823,4.05E+04
4.506,20,91.01,25,905.3,43.07,0.04757,4.23E+04
4.506,20,93.01,25,925.1,42.82,0.04629,4.41E+04
4.506,20,95.01,25,944.9,42.52,0.045,4.60E+04
4.506,20,97.01,25,964.8,42.53,0.04408,4.80E+04
4.506,20,99.01,25,985.1,42.66,0.04331,5.00E+04
4.506,20,101,25,986.1,40.98,0.04155,5.20E+04
4.506,20,103.1,25,966.3,40.17,0.04158,5.39E+04
4.506,20,105.1,25,946.5,39.89,0.04214,5.58E+04
4.506,20,107.1,25,926.2,39.58,0.04274,5.77E+04
4.506,20,109.1,25,906.8,39.58,0.04365,5.95E+04
4.506,20,111.1,25,886.5,39.38,0.04442,6.13E+04
4.506,20,113.1,25,866.7,38.81,0.04478,6.31E+04
4.506,20,115.1,25,846.8,37.72,0.04454,6.47E+04
4.506,20,117.1,25,827,38.16,0.04614,6.64E+04
4.506,20,119.1,25,806.6,38.71,0.04799,6.80E+04
4.506,20,121.1,25,787.4,37.88,0.04811,6.96E+04
4.506,20,123.1,25,767.1,37.66,0.04909,7.11E+04
4.506,20,125.1,25,746.7,36.96,0.0495,7.27E+04
4.506,20,127.1,25,727.4,36.98,0.05084,7.41E+04
4.506,20,129.1,25,707.6,36.57,0.05168,7.55E+04
4.506,20,131.1,25,687.3,36.22,0.05269,7.69E+04
4.506,20,133.1,25,667.4,36.77,0.05509,7.82E+04
4.506,20,135.1,25,647.6,37.21,0.05746,7.95E+04
4.506,20,137.1,25,627.3,36.22,0.05773,8.08E+04
4.506,20,139.1,25,608,35.06,0.05766,8.20E+04
4.506,20,141.1,25,588.2,34.95,0.05942,8.32E+04
4.506,20,143.1,25,567.9,35.01,0.06166,8.44E+04
4.506,20,145.1,25,548.1,34.56,0.06306,8.55E+04
4.506,20,147.1,25,528.2,33.77,0.06392,8.65E+04
4.506,20,149.1,25,507.9,34.37,0.06766,8.75E+04
4.506,20,151.1,25,488.6,34.01,0.0696,8.85E+04
4.506,20,153.1,25,468.8,33.38,0.07121,8.95E+04
4.506,20,155.1,25,448.5,32.91,0.07339,9.04E+04
4.506,20,157.1,25,428.7,32.96,0.0769,9.12E+04
4.506,20,159.1,25,408.8,31.92,0.07808,9.20E+04
4.506,20,161.1,25,388.5,32.32,0.08319,9.28E+04
4.506,20,163.1,25,369.2,31.02,0.08404,9.36E+04
4.506,20,165.1,25,349.4,31.41,0.08992,9.43E+04
4.506,20,167.1,25,329,31.09,0.09448,9.49E+04
4.506,20,169.1,25,309.2,25.79,0.0834,9.55E+04
4.506,20,171.1,25,289.4,21.31,0.07364,9.61E+04
4.506,20,173.1,25,269.1,21.47,0.07979,9.67E+04
4.506,20,175.1,25,249.8,20.03,0.0802,9.72E+04
4.506,20,177.1,25,229.4,19.46,0.08479,9.76E+04
4.506,20,179.1,25,209.6,18.66,0.08904,9.81E+04
4.506,20,181.1,25,189.8,18.21,0.09591,9.84E+04
4.506,20,183.1,25,170,17.46,0.1027,9.88E+04
4.506,20,185.1,25,149.7,17.05,0.1139,9.91E+04
4.506,20,187.1,25,130.4,17.42,0.1336,9.93E+04
4.506,20,189.1,25,110,15.44,0.1404,9.96E+04
4.506,20,191.1,25,90.21,14.87,0.1649,9.97E+04
4.506,20,193.1,25,70.4,12.68,0.1801,9.99E+04
4.506,20,195.1,25,50.58,11.71,0.2316,1.00E+05
4.506,20,197.1,25,30.26,8.731,0.2885,1.00E+05
4.506,20,199.1,25,10.44,3.964,0.3797,1.00E+05
4.506,20,1.01,25,9.516,160.8,16.9,19.36
4.506,20,3.013,25,29.32,197.2,6.726,78.3
4.506,20,5.008,25,49.06,113.6,2.316,177
4.506,20,7.012,25,68.89,115.6,1.678,316.7
4.506,20,9.012,25,88.71,123.6,1.394,494.8
4.506,20,11.01,25,108.5,122,1.124,712.7
4.506,20,13.01,25,128.8,164.2,1.275,974.9
4.506,20,15.01,25,148.6,80.91,0.5444,1273
4.506,20,17.01,25,168.5,44.92,0.2666,1613
4.506,20,19.01,25,188.3,43.83,0.2328,1991
4.506,20,21.01,25,208.6,45.9,0.22,2411
4.506,20,23.01,25,228.5,46.48,0.2035,2869
4.506,20,25.01,25,248.3,46.39,0.1868,3370
4.506,20,27.01,25,268.1,42.49,0.1585,3911
4.506,20,29.01,25,287.9,76.41,0.2654,4488
4.506,20,31.01,25,308.3,99.45,0.3226,5109
4.506,20,33.01,25,328,98.63,0.3007,5766
4.506,20,35.01,25,347.8,92.24,0.2652,6467
4.506,20,37.01,25,367.6,105.9,0.288,7203
4.506,20,39.01,25,387.5,93.61,0.2416,7985
4.506,20,41.01,25,407.4,92.89,0.228,8801
4.506,20,43.01,25,427.7,86.5,0.2023,9663
4.506,20,45.01,25,447.4,105.6,0.236,1.06E+04
4.506,20,47.01,25,467.3,79.41,0.1699,1.15E+04
4.506,20,49.01,25,487.1,69.31,0.1423,1.25E+04
4.506,20,51.01,25,507,69.2,0.1365,1.35E+04
4.506,20,53.01,25,526.8,70.27,0.1334,1.46E+04
4.506,20,55.01,25,547,66.25,0.1211,1.57E+04
4.506,20,57.01,25,566.9,64.28,0.1134,1.68E+04
4.506,20,59.01,25,586.7,69.58,0.1186,1.80E+04
4.506,20,61.01,25,606.5,65.75,0.1084,1.92E+04
4.506,20,63.01,25,626.3,68.29,0.109,2.05E+04
4.506,20,65.01,25,646.6,65.71,0.1016,2.18E+04
4.506,20,67.01,25,666.4,61.64,0.0925,2.31E+04
4.506,20,69.01,25,686.3,62.95,0.09172,2.45E+04
4.506,20,71.01,25,706,59.88,0.08481,2.59E+04
4.506,20,73.01,25,725.9,63.48,0.08746,2.74E+04
4.506,20,75.01,25,745.7,51.49,0.06905,2.88E+04
4.506,20,77.01,25,766.1,56.65,0.07395,3.04E+04
4.506,20,79.01,25,785.8,57.65,0.07336,3.20E+04
4.506,20,81.01,25,805.7,50.5,0.06268,3.36E+04
4.506,20,83.01,25,825.5,56.23,0.06811,3.52E+04
4.506,20,85.01,25,845.4,53.49,0.06328,3.69E+04
4.506,20,87.01,25,865.1,56.17,0.06493,3.87E+04
4.506,20,89.01,25,885.5,54.38,0.06141,4.05E+04
4.506,20,91.01,25,905.3,49.79,0.05499,4.23E+04
4.506,20,93.01,25,925.2,49.57,0.05358,4.41E+04
4.506,20,95.01,25,945,51,0.05397,4.60E+04
4.506,20,97.01,25,964.8,58.06,0.06018,4.80E+04
4.506,20,99.01,25,985.1,63.34,0.0643,5.00E+04
4.506,20,101,25,986.1,62.01,0.06289,5.20E+04
4.506,20,103.1,25,966.3,61.91,0.06407,5.39E+04
4.506,20,105.1,25,946.4,58.13,0.06143,5.58E+04
4.506,20,107.1,25,926.6,59.17,0.06386,5.77E+04
4.506,20,109.1,25,906.8,58.42,0.06442,5.95E+04
4.506,20,111.1,25,886.5,51.96,0.05862,6.13E+04
4.506,20,113.1,25,866.7,47.71,0.05505,6.30E+04
4.506,20,115.1,25,846.8,46.16,0.05451,6.47E+04
4.506,20,117.1,25,827,45.38,0.05488,6.64E+04
4.506,20,119.1,25,807.2,46.54,0.05766,6.80E+04
4.506,20,121.1,25,787.4,43.87,0.05572,6.96E+04
4.506,20,123.1,25,767,43.79,0.05709,7.11E+04
4.506,20,125.1,25,747.2,44.25,0.05922,7.26E+04
4.506,20,127.1,25,727.4,44.54,0.06123,7.41E+04
4.506,20,129.1,25,707.5,44.54,0.06295,7.55E+04
4.506,20,131.1,25,687.8,43.05,0.0626,7.69E+04
4.506,20,133.1,25,667.5,47.29,0.07085,7.82E+04
4.506,20,135.1,25,647.6,47.88,0.07394,7.95E+04
4.506,20,137.1,25,627.8,45.98,0.07325,8.08E+04
4.506,20,139.1,25,608,47.39,0.07794,8.20E+04
4.506,20,141.1,25,588.1,46.56,0.07916,8.32E+04
4.506,20,143.1,25,568.4,46.72,0.08221,8.43E+04
4.506,20,145.1,25,548,45.62,0.08325,8.55E+04
4.506,20,147.1,25,528.2,42.62,0.08069,8.65E+04
4.506,20,149.1,25,508.4,39.89,0.07846,8.75E+04
4.506,20,151.1,25,488.6,39.82,0.0815,8.85E+04
4.506,20,153.1,25,468.3,39.75,0.08488,8.95E+04
4.506,20,155.1,25,448.9,42.39,0.09442,9.04E+04
4.506,20,157.1,25,428.6,40.75,0.09507,9.12E+04
4.506,20,159.1,25,408.8,38.52,0.09422,9.20E+04
4.506,20,161.1,25,389,38.12,0.098,9.28E+04
4.506,20,163.1,25,369.2,38.81,0.1051,9.36E+04
4.506,20,165.1,25,349.3,38.13,0.1092,9.43E+04
4.506,20,167.1,25,329,45.99,0.1398,9.49E+04
4.506,20,169.1,25,309.2,40.79,0.1319,9.55E+04
4.506,20,171.1,25,289.4,35.4,0.1223,9.61E+04
4.506,20,173.1,25,269.6,33.68,0.1249,9.67E+04
4.506,20,175.1,25,249.3,32.83,0.1317,9.72E+04
4.506,20,177.1,25,229.4,32.76,0.1428,9.76E+04
4.506,20,179.1,25,209.6,30.63,0.1461,9.80E+04
4.506,20,181.1,25,189.8,29.33,0.1545,9.84E+04
4.506,20,183.1,25,169.5,27.8,0.1641,9.88E+04
4.506,20,185.1,25,150.2,29.51,0.1965,9.91E+04
4.506,20,187.1,25,129.8,30.3,0.2334,9.93E+04
4.506,20,189.1,25,110,26.75,0.2432,9.96E+04
4.506,20,191.1,25,90.19,24.55,0.2722,9.97E+04
4.506,20,193.1,25,70.38,23.12,0.3285,9.99E+04
4.506,20,195.1,25,50.07,29.13,0.5817,1.00E+05
4.506,20,197.1,25,30.24,11.39,0.3766,1.00E+05
4.506,20,199.1,25,10.42,5.868,0.563,1.00E+05
4.506,30,1.005,25,9.458,65.7,6.946,19.39
4.506,30,3.008,25,29.25,60.32,2.062,77.73
4.506,30,5.007,25,49.07,56.49,1.151,178
4.506,30,7.007,25,68.9,63.33,0.9191,315.3
4.506,30,9.007,25,88.71,68.18,0.7686,496.5
4.506,30,11.01,25,109,73.5,0.6742,714.8
4.506,30,13.01,25,128.9,63.84,0.4954,974.9
4.506,30,15.01,25,148.7,56.88,0.3826,1273
4.506,30,17.01,25,168.5,58.04,0.3445,1613
4.506,30,19.01,25,188.3,59.98,0.3185,1991
4.506,30,21.01,25,208.6,53.1,0.2546,2411
4.506,30,23.01,25,228.4,54.95,0.2405,2869
4.506,30,25.01,25,248.3,47.56,0.1915,3370
4.506,30,27.01,25,268.1,48.63,0.1814,3911
4.506,30,29.01,25,287.9,44.44,0.1543,4488
4.506,30,31.01,25,308.2,46.29,0.1502,5109
4.506,30,33.01,25,328,49.86,0.152,5765
4.506,30,35.01,25,347.9,46.67,0.1342,6467
4.506,30,37.01,25,367.7,45.3,0.1232,7203
4.506,30,39.01,25,387.5,46.25,0.1194,7985
4.506,30,41.01,25,407.3,46.82,0.115,8801
4.506,30,43.01,25,427.6,44.54,0.1041,9663
4.506,30,45.01,25,447.5,45.69,0.1021,1.06E+04
4.506,30,47.01,25,467.3,45.66,0.09772,1.15E+04
4.506,30,49.01,25,487.1,44.14,0.09061,1.25E+04
4.506,30,51.01,25,506.9,43.9,0.08661,1.35E+04
4.506,30,53.01,25,526.7,43.77,0.0831,1.46E+04
4.506,30,55.01,25,547.1,45.06,0.08237,1.57E+04
4.506,30,57.01,25,566.9,44.57,0.07862,1.68E+04
4.506,30,59.01,25,586.6,43.69,0.07447,1.80E+04
4.506,30,61.01,25,606.5,44.05,0.07264,1.92E+04
4.506,30,63.01,25,626.3,43.91,0.07011,2.05E+04
4.506,30,65.01,25,646.6,43.57,0.06738,2.18E+04
4.506,30,67.01,25,666.4,43.37,0.06508,2.31E+04
4.506,30,69.01,25,686.2,43.38,0.06322,2.45E+04
4.506,30,71.01,25,706.1,43.78,0.062,2.59E+04
4.506,30,73.01,25,725.9,43.02,0.05927,2.74E+04
4.506,30,75.01,25,745.7,44.44,0.0596,2.88E+04
4.506,30,77.01,25,766,44.55,0.05816,3.04E+04
4.506,30,79.01,25,785.9,44.4,0.05649,3.20E+04
4.506,30,81.01,25,805.6,44.71,0.05549,3.36E+04
4.506,30,83.01,25,825.5,44.62,0.05405,3.52E+04
4.506,30,85.01,25,845.3,44.42,0.05255,3.69E+04
4.506,30,87.01,25,865.2,44.14,0.05102,3.87E+04
4.506,30,89.01,25,885.4,45.25,0.05111,4.05E+04
4.506,30,91.01,25,905.3,44.64,0.04931,4.23E+04
4.506,30,93.01,25,925.1,44.57,0.04818,4.41E+04
4.506,30,95.01,25,945,46.21,0.04891,4.60E+04
4.506,30,97.01,25,964.8,45,0.04665,4.80E+04
4.506,30,99.01,25,985.1,45.08,0.04577,5.00E+04
4.506,30,101,25,986.1,43.48,0.04409,5.20E+04
4.506,30,103.1,25,965.8,42.89,0.04441,5.40E+04
4.506,30,105.1,25,946.5,41.67,0.04403,5.58E+04
4.506,30,107.1,25,926.7,41.04,0.04429,5.77E+04
4.506,30,109.1,25,906.4,40.99,0.04522,5.95E+04
4.506,30,111.1,25,886.4,41.21,0.04649,6.13E+04
4.506,30,113.1,25,866.6,41.23,0.04758,6.30E+04
